,Murder_Rate,South,West,Northeast,Midwest
56,0.6726726726726726,6.185161076930476e-05,0.05875094446266489,0.11570328679628479,0.0840655388756425
57,0.6846846846846847,6.47302417429796e-05,0.05979877295285337,0.11686582793812454,0.08496120572383686
58,0.6966966966966966,6.773330732570267e-05,0.06085736831073533,0.11802648389091039,0.08585799940658258
59,0.7087087087087087,7.086571664096127e-05,0.06192664892169561,0.1191850205515074,0.08675578380605359
60,0.7207207207207207,7.413255052632776e-05,0.06300652788655765,0.12034120442941333,0.08765442200226317
61,0.7327327327327328,7.753906656791016e-05,0.06409691298529531,0.12149480278117723,0.0885537763184046
62,0.7447447447447447,8.109070424146343e-05,0.06519770664368865,0.12264558374441693,0.08945370836643811
63,0.7567567567567568,8.479309016072108e-05,0.06630880590299561,0.12379331647129906,0.09035407909289732
64,0.7687687687687688,8.865204343343428e-05,0.06743010239270739,0.1249377712613465,0.09125474882488804
65,0.7807807807807807,9.267358112551766e-05,0.06856148230645616,0.12607871969343684,0.09215557731625426
66,0.7927927927927928,9.686392383362052e-05,0.06970282638113906,0.12721593475685633,0.0930564237938837
67,0.8048048048048048,0.00010122950136634617,0.07085400987932243,0.12834919098127368,0.09395714700412827
68,0.8168168168168168,0.00010577695853425738,0.07201490257498697,0.129478264565501,0.09485760525931371
69,0.8288288288288288,0.00011051316104869524,0.07318536874267266,0.13060293350490543,0.09575765648431205
70,0.8408408408408409,0.00011544520152934618,0.0743652671500792,0.13172297771734218,0.09665715826315416
71,0.8528528528528528,0.00012058040562037784,0.07555445105417656,0.13283817916747442,0.0975559678856556
72,0.8648648648648649,0.00012592633821485779,0.07675276820087605,0.1339483219893528,0.09845394239403366
73,0.8768768768768769,0.0001314908097870488,0.07796006082831117,0.13505319260712487,0.09935093862949042
74,0.8888888888888888,0.00013728188283206014,0.07917616567377353,0.13615257985374726,0.10024681327873985
75,0.9009009009009009,0.00014330787841219724,0.08040091398434698,0.13724627508757883,0.10114142292045486
76,0.9129129129129129,0.00014957738280923946,0.08163413153128014,0.13833407230672845,0.10203462407161322
77,0.924924924924925,0.00015609925428172533,0.08287563862813434,0.1394157682610412,0.10292627323371993
78,0.9369369369369369,0.0001628826299261941,0.08412525015274022,0.1404911625616024,0.10381622693888451
79,0.948948948948949,0.0001699369326411878,0.08538277557299505,0.1415600577876468,0.10470434179573243
80,0.960960960960961,0.00017727187819267307,0.08664801897652734,0.14262225959076,0.1055904745351312
81,0.9729729729729729,0.00018489748237937207,0.08792077910425286,0.143677576796263,0.10647448205570997
82,0.984984984984985,0.00019282406829636704,0.08920084938784421,0.14472582150167476,0.10735622146915427
83,0.996996996996997,0.0002010622736951395,0.09048801799112931,0.1457668091721501,0.10823555014525707
84,1.009009009009009,0.00020962305843807584,0.091782067855435,0.1468003587327941,0.10911232575670769
85,1.021021021021021,0.0002185177120452775,0.09308277674888395,0.1478262926577582,0.10998640632360109
86,1.033033033033033,0.00022775786133133618,0.09438991731965364,0.14884443705602618,0.11085765025765042
87,1.045045045045045,0.00023735547812957393,0.09570325715319873,0.14985462175380299,0.1117259164060868
88,1.057057057057057,0.00024732288710104026,0.09702255883343733,0.15085668037342362,0.11259106409522907
89,1.069069069069069,0.0002576727736253773,0.0983475800078966,0.15185045040870207,0.11345295317370979
90,1.0810810810810811,0.0002684181917704772,0.099678073456809,0.15283577329664721,0.11431144405534169
91,1.093093093093093,0.00027957257233763937,0.10101378716614762,0.15381249448547363,0.1151663977616096
92,1.105105105105105,0.00029114973097875706,0.10235446440458547,0.154780463498844,0.11601767596377578
93,1.117117117117117,0.0003031638763818286,0.10369984380435722,0.15573953399628143,0.11686514102458476
94,1.1291291291291292,0.0003156296185208903,0.10504965944600178,0.1566895638296945,0.11770865603955372
95,1.1411411411411412,0.00032856197696627204,0.10640364094695642,0.15763041509596695,0.11854808487783856
96,1.1531531531531531,0.00034197638925080826,0.10776151355397347,0.15856195418556296,0.1193832922226621
97,1.165165165165165,0.00035588871928747106,0.10912299823932071,0.15948405182710976,0.1202141436112947
98,1.177177177177177,0.0003703152658336154,0.11048781180072988,0.16039658312791974,0.12104050547457601
99,1.1891891891891893,0.00038527277099684106,0.11185566696504774,0.16129942761042312,0.12186224517596722
100,1.2012012012012012,0.0004007784287772064,0.1132262724955432,0.16219246924448497,0.12267923105012596
101,1.2132132132132132,0.00041684989364030895,0.11459933330282003,0.16307559647558745,0.123491332440993
102,1.2252252252252251,0.00043350528911551104,0.1159745505592795,0.16394870224886224,0.12429841973938278
103,1.2372372372372373,0.00045076321641333573,0.11735162181707484,0.1648116840289643,0.1251003644200693
104,1.2492492492492493,0.0004686427630558283,0.1187302411294945,0.16566444381578357,0.12589703907836058
105,1.2612612612612613,0.00048716351151341234,0.12011009917570838,0.16650688815599585,0.12668831746615253
106,1.2732732732732732,0.0005063455478415312,0.12149088338880636,0.16733892815046075,0.12747407452745693
107,1.2852852852852852,0.0005262094703101292,0.1228722780870553,0.1681604794574788,0.12825418643339598
108,1.2972972972972974,0.0005467763980187236,0.12425396460829814,0.16897146229192644,0.1290285306166578
109,1.3093093093093093,0.0005680679794896397,0.12563562144741183,0.16977180142029213,0.1297969858054065
110,1.3213213213213213,0.0005901064012316496,0.12701692439674198,0.17056142615164302,0.1305594320566419
111,1.3333333333333333,0.0006129143962660578,0.12839754668942432,0.17134027032455595,0.13131575078900362
112,1.3453453453453452,0.0006365152526069697,0.12977715914550178,0.17210827229005243,0.1320658248150138
113,1.3573573573573574,0.0006609328216872817,0.13115543032074226,0.1728653748905834,0.13280953837275583
114,1.3693693693693694,0.0006861915267216045,0.13253202665805994,0.17361152543511285,0.13354677715698293
115,1.3813813813813813,0.000712316370997132,0.13390661264143724,0.17434667567035672,0.13427742834965312
116,1.3933933933933933,0.0007393329460831927,0.13527885095224318,0.17507078174823593,0.13500138064988826
117,1.4054054054054055,0.0007672674399499359,0.13664840262784236,0.17578380418960987,0.13571852430335105
118,1.4174174174174174,0.0007961466449864107,0.1380149272223815,0.1764857078443606,0.13642875113103903
119,1.4294294294294294,0.0008259979659079946,0.13937808296964263,0.17717646184790228,0.13713195455749144
120,1.4414414414414414,0.0008568494275429037,0.14073752694784572,0.17785603957419505,0.13782802963840582
121,1.4534534534534533,0.0008887296824872469,0.14209291524628243,0.17852441858534812,0.13851687308766286
122,1.4654654654654655,0.0009216680186178768,0.1434439031336607,0.17918158057790054,0.1391983833037551
123,1.4774774774774775,0.000955694366452022,0.1447901452280352,0.17982751132587207,0.1398724603956193
124,1.4894894894894894,0.0009908393063424582,0.1461312956682002,0.18046220062068088,0.14053900620786774
125,1.5015015015015014,0.0010271340754967344,0.14746700828641474,0.18108564220803022,0.141197924345419
126,1.5135135135135136,0.0010646105748087786,0.14879693678233213,0.18169783372186665,0.14184912019752385
127,1.5255255255255256,0.0011033013754909117,0.15012073489800118,0.1822987766155205,0.14249250096118585
128,1.5375375375375375,0.001143239725494186,0.15143805659380602,0.18288847609013872,0.14312797566397437
129,1.5495495495495495,0.0011844595557046254,0.15274855622520928,0.1834669410205261,0.14375545518622782
130,1.5615615615615615,0.0012269954859028946,0.15405188872016287,0.18403418387851336,0.14437485228264668
131,1.5735735735735736,0.0012708828304745724,0.1553477097570475,0.18459022065397196,0.1449860816032732
132,1.5855855855855856,0.0013161576038581166,0.15663567594300265,0.18513507077360225,0.14558905971385777
133,1.5975975975975976,0.0013628565257174205,0.15791544499250684,0.18566875701761895,0.1461837051156093
134,1.6096096096096095,0.0014110170258256189,0.15918667590606722,0.18619130543446466,0.14676993826432905
135,1.6216216216216217,0.0014606772486467198,0.16044902914887685,0.1867027452536811,0.14734768158892567
136,1.6336336336336337,0.0015118760576014576,0.1617021668292974,0.18720310879707305,0.1479168595093115
137,1.6456456456456456,0.0015646530390035812,0.16294575287702423,0.18769243138829805,0.1484773984536777
138,1.6576576576576576,0.0016190485056527195,0.16417945322079208,0.18817075126101862,0.1490292268751468
139,1.6696696696696696,0.0016751035000698007,0.16540293596547653,0.1886381094657559,0.149572275267803
140,1.6816816816816818,0.0017328597973609286,0.1666158715684499,0.18909454977558132,0.1501064761820977
141,1.6936936936936937,0.001792359907695472,0.16781793301504683,0.18954011859078787,0.15063176423962918
142,1.7057057057057057,0.0018536470783841138,0.16900879599299923,0.18997486484268022,0.15114807614729686
143,1.7177177177177176,0.0019167652955424468,0.17018813906569635,0.1903988398966245,0.15165535071082706
144,1.7297297297297298,0.0019817592853257197,0.17135564384413038,0.19081209745449834,0.15215352884767083
145,1.7417417417417418,0.002048674514720255,0.1725109951573852,0.19121469345668307,0.15264255359927245
146,1.7537537537537538,0.0021175571918770667,0.17365388122153072,0.19160668598373767,0.15312237014270777
147,1.7657657657657657,0.002188454265973142,0.1747839938067826,0.19198813515789434,0.15359292580169176
148,1.7777777777777777,0.002261413426585905,0.17590102840279034,0.19235910304451653,0.15405417005695415
149,1.7897897897897899,0.0023364831025663706,0.1770046843819196,0.19271965355365597,0.15450605455598335
150,1.8018018018018018,0.002413712460396571,0.17809466516039144,0.19306985234184815,0.1549485331221375
151,1.8138138138138138,0.0024931514020168494,0.17917067835714953,0.19340976671427987,0.15538156176312237
152,1.8258258258258258,0.0025748505621086912,0.18023243595032162,0.19373946552746546,0.1558050986788363
153,1.8378378378378377,0.002658861304818937,0.18127965443114843,0.19405901909256285,0.15621910426858046
154,1.84984984984985,0.002745235719911159,0.18231205495525343,0.1943684990794599,0.15662354113763716
